301,all,/aoiro-shiroiro-chigai/,https://biz.moneyforward.com/blue_return/basic/about-aoiro-shinkoku/
301,all,/due-date/,https://biz.moneyforward.com/blue_return/basic/opening-notification-blue-return/
301,all,/blue-return-cash-basis/,https://biz.moneyforward.com/accounting/basic/290/
